protocol,transfer_rate,avg_pkt_size,host_ratio,host_num,diff_port_num,diff_sport_num,opp_ratio,label
icmp,55955.48,42,0.25,1,1,1,0.38,icmpflood
tcp,0.34,74,0.5,1,68,1,1.0,portscan
icmp,66.85,1440,1.0,1,1,1,1.0,pingofdeath
udp,1715.13,82,0.5,1,1,1,0.0,udpflood
tcp,0.72,74,0.2,1,593,1,1.0,portscan
icmp,873.82,98,0.17,1,1,1,0.89,icmpflood
tcp,0.25,74,0.5,1,391,1,1.0,portscan
tcp,0.35,552,1.0,1,1,1,1.0,normal
tcp,0.06,54,1.0,1,146,146,1.0,tcpsynflood
udp,5.82,117,1.0,1,14,1,1.0,normal
tcp,0.88,74,0.25,1,95,1,1.0,portscan
icmp,0.67,62,0.75,10,1,1,1.0,ipsweep
udp,1149.35,42,0.5,1,1,1,0.0,udpflood
icmp,1.14,63,0.87,13,1,1,1.0,ipsweep
tcp,0.21,74,1.0,1,540,1,1.0,portscan
tcp,0.13,54,0.33,1,1,1,1.0,normal
udp,0.63,42,1.0,1,184,7,0.0,portscan
udp,1052.36,93,1.0,1,1,1,0.0,udpflood
tcp,0.18,74,0.5,1,269,1,1.0,portscan
udp,2051.32,62,1.0,1,1,1,0.0,udpflood
icmp,54.87,98,0.33,1,1,1,1.0,icmpflood
tcp,0.21,74,1.0,1,265,1,1.0,portscan
udp,0.39,150,0.33,1,2,1,1.0,normal
udp,186003.67,62,1.0,1,1,1,0.0,udpflood
tcp,0.43,523,0.2,1,1,1,1.0,normal
tcp,0.42,82,0.33,1,316,316,1.0,tcpsynflood
icmp,0.4,78,1.0,16,1,1,1.0,ipsweep
tcp,0.08,54,0.5,1,287,287,1.0,tcpsynflood
udp,15445.33,42,0.25,1,1,1,0.0,udpflood
icmp,178.28,1442,0.25,1,1,1,1.0,pingofdeath
tcp,0.25,54,0.2,1,143,143,1.0,tcpsynflood
tcp,0.24,54,1.0,1,257,257,1.0,tcpsynflood
udp,69485.02,62,0.25,1,1,1,0.0,udpflood
tcp,1.22,468,0.33,1,2,1,0.82,normal
icmp,0.5,98,0.85,11,1,1,1.0,ipsweep
udp,356.82,62,1.0,1,1,1,0.0,udpflood
icmp,5.81,1400,0.25,1,1,1,1.0,pingofdeath
tcp,0.57,54,0.5,1,74,74,1.0,tcpsynflood
icmp,4698.73,106,0.2,1,1,1,1.0,icmpflood
tcp,0.14,54,0.25,1,223,223,1.0,tcpsynflood
icmp,0.17,78,1.0,12,1,1,1.0,ipsweep
icmp,135.33,1336,0.25,1,1,1,1.0,pingofdeath
icmp,3370.36,98,0.25,1,1,1,1.0,icmpflood
udp,0.06,102,1.0,1,125,1,1.0,normal
tcp,0.25,54,0.25,1,268,268,1.0,tcpsynflood
tcp,2.96,1583,1.0,1,1,1,0.76,normal
udp,2051.26,42,0.25,1,1,1,0.0,udpflood
tcp,0.38,58,0.2,1,108,2,0.1,portscan
udp,346.98,124,0.33,1,1,1,0.0,udpflood
icmp,8322.86,42,0.25,1,1,1,0.98,icmpflood
icmp,40.34,1481,0.14,1,1,1,1.0,pingofdeath
tcp,0.31,327,1.0,1,1,1,1.0,normal
tcp,0.17,54,1.0,1,656,656,1.0,tcpsynflood
tcp,0.43,54,0.25,1,332,332,1.0,tcpsynflood
udp,0.16,42,1.0,1,483,8,0.0,portscan
tcp,0.42,74,1.0,1,259,1,1.0,portscan
icmp,0.35,98,1.0,13,1,1,1.0,ipsweep
tcp,0.53,74,0.5,1,181,1,1.0,portscan
tcp,0.25,54,0.5,1,363,363,1.0,tcpsynflood
icmp,868.73,98,0.2,1,1,1,0.63,icmpflood
icmp,0.18,98,1.0,16,1,1,1.0,ipsweep
icmp,3.08,98,0.8,13,1,1,1.0,ipsweep
icmp,3557.02,106,0.17,1,1,1,1.0,icmpflood
tcp,0.81,54,0.5,1,208,208,1.0,tcpsynflood
udp,810.06,62,1.0,1,1,1,0.0,udpflood
tcp,0.13,74,0.5,1,154,1,1.0,portscan
tcp,14.11,3185,1.0,1,2,1,0.76,normal
icmp,0.1,98,0.82,22,1,1,1.0,ipsweep
udp,528.18,42,1.0,1,1,1,0.0,udpflood
udp,0.27,42,0.17,1,308,4,0.0,portscan
udp,278.24,42,0.5,1,1,1,0.0,udpflood
tcp,0.15,54,1.0,1,190,190,1.0,tcpsynflood
tcp,0.94,74,1.0,1,179,2,1.0,portscan
tcp,0.57,54,1.0,1,361,361,1.0,tcpsynflood
icmp,154.55,1432,0.25,1,1,1,1.0,pingofdeath
icmp,0.76,98,0.93,17,1,1,1.0,ipsweep
icmp,23.97,1509,0.17,1,1,1,1.0,pingofdeath
tcp,0.83,54,0.2,1,518,518,1.0,tcpsynflood
tcp,0.22,74,0.2,1,86,1,1.0,portscan
tcp,1.38,68,1.0,1,6,1,1.0,normal
tcp,0.28,54,0.5,1,231,231,1.0,tcpsynflood
tcp,0.88,54,0.2,1,438,438,1.0,tcpsynflood
udp,7003.64,42,0.5,1,1,1,0.0,udpflood
icmp,0.64,98,0.85,12,1,1,1.0,ipsweep
udp,771.48,71,1.0,1,1,1,0.0,udpflood
udp,1663.83,80,1.0,1,1,1,0.0,udpflood
udp,2099.79,109,0.33,1,1,1,0.0,udpflood
udp,0.05,126,0.33,1,45,1,1.0,normal
tcp,0.1,54,1.0,1,171,171,1.0,tcpsynflood
tcp,0.32,54,0.25,1,227,227,1.0,tcpsynflood
udp,7581.61,42,0.25,1,1,1,0.0,udpflood
icmp,848.62,98,0.33,1,1,1,1.0,icmpflood
tcp,2.97,54,0.5,1,600,600,0.75,tcpsynflood
udp,1509.23,62,0.5,1,1,1,0.0,udpflood
tcp,0.15,54,0.25,1,74,74,1.0,tcpsynflood
tcp,0.27,54,1.0,1,304,304,1.0,tcpsynflood
icmp,6.21,98,0.25,1,1,1,1.0,normal
tcp,0.13,54,0.5,1,63,63,1.0,tcpsynflood
icmp,997.23,98,0.25,1,1,1,1.0,icmpflood
tcp,0.27,55,1.0,1,2,1,1.0,normal
udp,1087.2,42,0.5,1,1,1,0.0,udpflood
tcp,0.55,58,0.2,1,270,1,1.0,portscan
tcp,0.75,58,0.2,1,170,2,0.1,portscan
tcp,0.22,75,0.33,1,1,1,0.75,normal
icmp,1.37,98,0.83,10,1,1,0.67,ipsweep
udp,869.81,42,1.0,1,1,1,0.0,udpflood
tcp,0.29,66,0.17,1,1,1,1.0,normal
tcp,4.44,1123,0.33,1,1,1,0.69,normal
udp,8137.78,62,1.0,1,1,1,0.0,udpflood
tcp,0.16,54,0.25,1,539,539,1.0,tcpsynflood
icmp,16.23,98,0.4,2,1,1,1.0,normal
udp,1563.78,120,1.0,1,1,1,0.0,udpflood
tcp,0.82,54,0.33,1,1,1,1.0,normal
udp,0.11,42,0.5,1,84,3,0.0,portscan
icmp,0.82,98,0.94,18,1,1,1.0,ipsweep
udp,0.29,143,0.25,1,144,4,0.0,portscan
udp,1341.8,62,0.25,1,1,1,0.0,udpflood
icmp,1016.48,98,0.14,1,1,1,1.0,icmpflood
udp,814.9,42,0.33,1,1,1,0.0,udpflood
icmp,763.66,98,1.0,1,1,1,1.0,icmpflood
icmp,4.65,1400,0.25,1,1,1,1.0,pingofdeath
udp,869.99,42,0.14,1,1,1,0.0,udpflood
udp,0.13,1392,0.25,1,1,1,1.0,normal
icmp,25.83,1501,0.11,1,1,1,1.0,pingofdeath
icmp,0.27,98,0.89,16,1,1,0.8,ipsweep
udp,621.53,1384,0.1,1,1,1,0.31,normal
icmp,0.23,98,1.0,8,1,1,1.0,ipsweep
tcp,0.22,54,1.0,1,80,80,1.0,tcpsynflood
tcp,0.11,54,0.33,1,168,168,1.0,tcpsynflood
tcp,0.31,74,0.5,1,70,1,1.0,portscan
tcp,0.61,58,0.1,1,119,1,1.0,portscan
icmp,5018.99,98,1.0,1,1,1,0.55,icmpflood
icmp,762.04,42,0.33,1,1,1,0.35,icmpflood
icmp,142.77,1408,0.33,1,1,1,1.0,pingofdeath
tcp,0.39,150,0.5,1,1,1,0.67,normal
icmp,0.31,98,1.0,11,1,1,1.0,ipsweep
tcp,0.54,74,0.25,1,284,1,1.0,portscan
icmp,792.95,54,0.25,1,1,1,0.63,icmpflood
tcp,0.51,922,0.33,1,1,1,1.0,normal
icmp,113637.05,42,0.33,1,1,1,1.0,icmpflood
icmp,1547.5,42,0.25,1,1,1,1.0,icmpflood
udp,10145.87,62,0.5,1,1,1,0.0,udpflood
icmp,20458.47,106,0.25,1,1,1,1.0,icmpflood
tcp,0.6,54,0.2,1,89,89,1.0,tcpsynflood
icmp,0.74,98,1.0,12,1,1,1.0,ipsweep
tcp,0.09,54,0.5,1,471,471,1.0,tcpsynflood
tcp,0.66,74,0.2,1,491,1,1.0,portscan
udp,0.08,42,0.5,1,154,6,0.0,portscan
tcp,0.94,54,1.0,1,1,1,1.0,normal
icmp,22.47,1479,0.33,1,1,1,1.0,pingofdeath
tcp,0.22,54,1.0,1,283,283,1.0,tcpsynflood
tcp,30.13,2339,0.33,1,3,1,0.83,normal
tcp,0.31,74,1.0,1,255,1,1.0,portscan
tcp,0.85,54,0.12,1,393,393,1.0,tcpsynflood
tcp,0.27,54,1.0,1,176,176,1.0,tcpsynflood
icmp,3800.21,98,0.5,1,1,1,1.0,icmpflood
tcp,0.55,74,1.0,1,353,1,1.0,portscan
tcp,0.18,74,0.33,1,136,1,1.0,portscan
icmp,1.14,98,0.92,12,1,1,1.0,ipsweep
tcp,9.02,2629,1.0,1,2,1,0.7,normal
tcp,0.34,820,1.0,1,2,1,1.0,normal
icmp,66.63,1434,1.0,1,1,1,1.0,pingofdeath
icmp,174.78,1488,0.33,1,1,1,1.0,pingofdeath
tcp,0.89,2326,0.33,1,3,1,1.0,normal
tcp,0.38,730,1.0,1,1,1,1.0,normal
tcp,0.23,74,0.17,1,89,2,1.0,portscan
udp,9340.46,62,0.5,1,1,1,0.0,udpflood
tcp,0.0,368,1.0,1,3,1,1.0,normal
udp,0.14,42,0.2,1,69,3,0.0,portscan
tcp,0.08,54,0.5,1,57,57,1.0,tcpsynflood
tcp,0.13,74,0.5,1,126,1,1.0,portscan
udp,1976.66,62,1.0,1,1,1,0.0,udpflood
udp,9871.21,62,1.0,1,1,1,0.0,udpflood
tcp,0.88,54,0.2,1,552,552,1.0,tcpsynflood
icmp,0.63,98,0.82,9,1,1,1.0,ipsweep
udp,1961.52,42,0.33,1,1,1,0.0,udpflood
tcp,0.28,54,0.33,1,320,320,1.0,tcpsynflood
icmp,2.24,98,0.78,7,1,1,1.0,ipsweep
udp,838.8,103,0.2,1,1,1,0.0,udpflood
icmp,0.57,98,0.17,1,1,1,1.0,normal
tcp,0.25,54,0.5,1,77,77,1.0,tcpsynflood
udp,6137.72,62,0.5,1,1,1,0.0,udpflood
tcp,0.85,82,0.2,1,618,618,1.0,tcpsynflood
tcp,0.45,513,1.0,1,1,1,1.0,normal
icmp,117429.71,42,0.5,1,1,1,1.0,icmpflood
icmp,5111.26,98,1.0,1,1,1,1.0,icmpflood
icmp,0.88,98,0.82,9,1,1,1.0,ipsweep
tcp,0.43,820,1.0,1,2,1,1.0,normal
icmp,0.45,98,1.0,9,1,1,1.0,ipsweep
icmp,642.98,98,1.0,1,1,1,0.55,icmpflood
tcp,0.24,54,1.0,1,459,459,1.0,tcpsynflood
tcp,0.28,181,1.0,1,1,1,1.0,normal
tcp,0.79,89,0.25,1,464,464,1.0,tcpsynflood
tcp,0.99,753,0.33,1,1,1,0.95,normal
udp,0.1,403,0.25,1,50,1,1.0,normal
tcp,0.58,485,1.0,1,4,1,1.0,normal
udp,0.11,130,1.0,1,105,1,1.0,normal
tcp,0.26,54,1.0,1,239,239,1.0,tcpsynflood
udp,1913.83,118,1.0,1,1,1,0.0,udpflood
tcp,0.4,54,0.33,1,167,167,1.0,tcpsynflood
tcp,0.56,54,1.0,1,324,324,1.0,tcpsynflood
udp,2182.68,117,1.0,1,1,1,0.0,udpflood
icmp,693.95,42,0.2,1,1,1,0.99,icmpflood
icmp,0.18,98,0.8,11,1,1,1.0,ipsweep
udp,0.66,42,1.0,1,122,3,0.0,portscan
tcp,0.1,55,0.33,1,2,1,1.0,normal
udp,0.07,42,0.5,1,96,4,0.0,portscan
tcp,0.09,54,1.0,1,90,90,1.0,tcpsynflood
icmp,2125.3,42,0.33,1,1,1,1.0,icmpflood
icmp,0.86,98,0.88,7,1,1,0.62,ipsweep
udp,719.84,42,1.0,1,1,1,0.0,udpflood
udp,0.1,42,0.5,1,163,6,0.0,portscan
tcp,15.2,13166,0.33,1,2,1,0.76,normal
tcp,0.06,54,0.1,1,3,1,1.0,normal
udp,2109.39,42,0.5,1,1,1,0.0,udpflood
udp,0.12,42,0.5,1,92,8,0.0,portscan
icmp,11280.13,106,1.0,2,1,1,1.0,icmpflood
udp,1619.81,42,1.0,1,1,1,0.0,udpflood
tcp,0.13,74,0.5,1,122,1,1.0,portscan
tcp,0.7,54,0.33,1,311,311,1.0,tcpsynflood
tcp,0.41,54,0.5,1,628,628,1.0,tcpsynflood
icmp,31.94,54,0.14,1,1,1,1.0,icmpflood
udp,0.08,101,1.0,1,16,1,1.0,normal
tcp,69.41,3330,0.33,1,2,1,0.56,normal
icmp,23.94,1471,0.5,1,1,1,1.0,pingofdeath
udp,0.99,42,0.5,1,200,5,0.0,portscan
tcp,0.75,74,1.0,1,293,1,1.0,portscan
tcp,10.14,116,0.0,0,1,1,1.0,normal
tcp,0.53,54,1.0,1,427,427,1.0,tcpsynflood
tcp,0.06,54,0.33,1,1,1,1.0,normal
tcp,0.28,54,0.5,1,143,143,1.0,tcpsynflood
icmp,11209.08,42,0.33,1,1,1,0.89,icmpflood
icmp,1.3,98,0.82,9,1,1,1.0,ipsweep
tcp,0.24,54,0.5,1,223,223,1.0,tcpsynflood
tcp,0.4,74,0.5,1,115,2,1.0,portscan
icmp,703.79,42,1.0,1,1,1,1.0,icmpflood
icmp,16.46,1509,0.17,1,1,1,1.0,pingofdeath
tcp,0.12,74,0.5,1,391,1,1.0,portscan
tcp,0.26,74,0.25,1,273,1,0.5,portscan
udp,1348.05,62,1.0,1,1,1,0.0,udpflood
tcp,1.25,74,1.0,1,209,1,0.5,portscan
icmp,5060.93,42,0.2,1,1,1,0.84,icmpflood
tcp,0.75,74,0.5,1,411,1,1.0,portscan
udp,0.8,113,1.0,1,16,1,1.0,normal
icmp,0.85,64,0.7,21,1,1,1.0,ipsweep
icmp,10.4,42,0.5,1,1,1,1.0,icmpflood
icmp,1974.99,98,1.0,1,1,1,1.0,icmpflood
tcp,0.4,54,1.0,1,235,235,1.0,tcpsynflood
tcp,0.26,58,0.2,1,145,1,1.0,portscan
icmp,76.13,98,1.0,1,1,1,1.0,icmpflood
tcp,0.81,319,0.33,1,2,1,1.0,normal
icmp,1635.62,42,0.5,1,1,1,0.99,icmpflood
tcp,0.08,54,0.33,1,275,275,1.0,tcpsynflood
tcp,0.09,74,0.5,1,363,2,1.0,portscan
tcp,0.09,74,0.33,1,168,1,1.0,portscan
tcp,0.74,54,0.2,1,405,405,1.0,tcpsynflood
tcp,1.42,54,1.0,1,381,381,1.0,tcpsynflood
icmp,0.09,75,1.0,13,1,1,1.0,ipsweep
tcp,0.49,600,1.0,1,2,1,1.0,normal
icmp,70.54,98,1.0,1,1,1,1.0,icmpflood
icmp,181.69,1470,1.0,1,1,1,1.0,pingofdeath
icmp,791.85,98,0.25,1,1,1,1.0,icmpflood
udp,1232.54,62,1.0,1,1,1,0.0,udpflood
tcp,2.67,371,1.0,1,2,1,0.76,normal
udp,0.12,317,0.33,1,44,1,1.0,normal
icmp,759.02,98,1.0,1,1,1,1.0,icmpflood
icmp,123.03,1323,0.33,1,1,1,1.0,pingofdeath
icmp,0.73,98,0.83,13,1,1,1.0,ipsweep
tcp,3.73,782,1.0,1,2,1,1.0,normal
icmp,0.83,75,0.89,14,1,1,1.0,ipsweep
udp,0.19,42,1.0,1,172,5,0.0,portscan
udp,0.14,42,1.0,1,520,3,0.0,portscan
tcp,2.21,190,0.5,1,1,1,1.0,normal
icmp,0.78,98,0.87,13,1,1,1.0,ipsweep
tcp,0.69,54,1.0,1,696,696,1.0,tcpsynflood
udp,0.08,113,0.5,1,44,1,1.0,normal
icmp,16.37,42,1.0,1,1,1,0.89,icmpflood
tcp,0.91,74,1.0,1,70,1,1.0,portscan
icmp,0.72,98,0.25,1,1,1,1.0,normal
tcp,1.66,123,0.33,1,4,1,0.71,normal
tcp,1.42,898,0.33,1,1,1,0.82,normal
icmp,3.82,1450,0.5,1,1,1,1.0,pingofdeath
icmp,27.95,1510,0.5,1,1,1,1.0,pingofdeath
udp,621.19,42,0.2,1,1,1,0.0,udpflood
udp,470.04,42,0.5,1,1,1,0.0,udpflood
tcp,0.28,54,0.2,1,176,176,1.0,tcpsynflood
udp,0.2,42,1.0,1,189,1,0.0,portscan
icmp,0.23,98,0.87,13,1,1,1.0,ipsweep
icmp,507.63,98,0.25,1,1,1,1.0,icmpflood
icmp,0.23,98,0.92,14,1,1,1.0,ipsweep
icmp,109.33,1310,1.0,1,1,1,1.0,pingofdeath
tcp,0.9,54,0.2,1,175,175,1.0,tcpsynflood
udp,5332.57,42,0.2,1,1,1,0.0,udpflood
tcp,0.14,54,0.12,1,1088,1088,1.0,tcpsynflood
icmp,0.47,98,0.5,2,1,1,1.0,normal
icmp,0.68,98,0.92,11,1,1,1.0,ipsweep
icmp,0.26,98,0.9,9,1,1,1.0,ipsweep
icmp,0.45,98,0.85,11,1,1,1.0,ipsweep
tcp,0.4,74,0.25,1,548,2,1.0,portscan
tcp,0.7,74,0.5,1,476,1,1.0,portscan
udp,0.38,42,1.0,1,177,2,0.0,portscan
tcp,0.17,70,0.33,1,1,1,0.4,normal
tcp,0.19,54,0.33,1,296,296,1.0,tcpsynflood
tcp,0.3,54,0.33,1,368,368,1.0,tcpsynflood
icmp,0.69,75,0.89,8,1,1,1.0,ipsweep
tcp,13.26,4713,0.5,1,1,1,0.98,normal
udp,4206.24,42,1.0,1,1,1,0.0,udpflood
udp,490.45,62,0.17,1,1,1,0.0,udpflood
icmp,0.43,98,0.86,12,1,1,1.0,ipsweep
icmp,439.23,42,0.5,1,1,1,1.0,icmpflood
udp,643.27,123,0.2,1,1,1,0.0,udpflood
icmp,1.85,98,0.17,1,1,1,1.0,normal
udp,0.2,109,1.0,1,169,2,0.0,portscan
tcp,0.27,54,0.33,1,104,104,1.0,tcpsynflood
icmp,1.36,98,1.0,9,1,1,1.0,ipsweep
tcp,0.32,54,0.5,1,650,650,1.0,tcpsynflood
tcp,0.11,54,0.5,1,363,363,1.0,tcpsynflood
icmp,0.87,98,0.83,5,1,1,1.0,ipsweep
tcp,0.08,54,0.5,1,253,253,1.0,tcpsynflood
tcp,0.34,126,0.5,1,216,1,1.0,portscan
icmp,1896.03,106,0.5,1,1,1,0.97,icmpflood
tcp,0.55,74,0.5,1,309,2,0.5,portscan
tcp,0.45,74,0.33,1,89,1,1.0,portscan
icmp,70.66,1471,1.0,1,1,1,1.0,pingofdeath
icmp,602.13,98,0.25,1,1,1,1.0,icmpflood
tcp,0.4,54,0.33,1,60,60,1.0,tcpsynflood
tcp,0.41,74,0.5,1,317,2,1.0,portscan
icmp,203.94,1468,1.0,1,1,1,0.96,pingofdeath
icmp,91.23,1480,0.33,1,1,1,0.98,pingofdeath
udp,0.26,619,1.0,1,1,1,1.0,normal
tcp,0.16,54,1.0,1,163,163,1.0,tcpsynflood
tcp,13.23,66,0.5,1,1,1,1.0,normal
tcp,0.2,54,1.0,1,80,80,1.0,tcpsynflood
tcp,0.18,74,0.33,1,384,1,1.0,portscan
udp,0.06,42,0.5,1,99,5,0.0,portscan
tcp,0.27,74,1.0,1,257,1,1.0,portscan
tcp,0.76,58,1.0,1,455,2,1.0,portscan
icmp,432.86,42,0.2,1,1,1,1.0,icmpflood
tcp,0.45,74,0.5,1,282,1,1.0,portscan
icmp,1.9,67,0.67,6,1,1,1.0,ipsweep
udp,0.35,42,1.0,1,157,3,0.0,portscan
tcp,0.93,117,0.33,1,333,333,1.0,tcpsynflood
tcp,0.38,54,0.5,1,258,258,1.0,tcpsynflood
udp,185523.83,62,0.33,1,1,1,0.0,udpflood
tcp,0.2,74,1.0,1,115,2,1.0,portscan
tcp,0.37,58,1.0,1,248,1,1.0,portscan
tcp,0.09,66,1.0,1,1,1,1.0,normal
icmp,3205.06,98,0.5,1,1,1,1.0,icmpflood
icmp,196.87,98,1.0,1,1,1,1.0,icmpflood
tcp,0.77,54,1.0,1,2,1,1.0,normal
udp,0.07,42,0.33,1,97,1,0.0,portscan
tcp,37.13,2797,1.0,1,6,1,0.64,normal
tcp,0.16,54,1.0,1,134,134,1.0,tcpsynflood
udp,381.32,62,0.25,1,1,1,0.0,udpflood
icmp,758.48,106,0.33,1,1,1,1.0,icmpflood
udp,66927.24,62,0.5,1,1,1,0.0,udpflood
icmp,16.62,42,1.0,1,1,1,0.99,icmpflood
tcp,0.87,114,0.33,1,125,1,1.0,portscan
tcp,1.05,514,1.0,1,2,1,0.8,normal
tcp,0.37,54,0.5,1,1617,1617,0.5,tcpsynflood
tcp,0.41,192,1.0,1,1,1,0.86,normal
tcp,0.32,74,0.2,1,107,1,1.0,portscan
tcp,0.1,54,0.33,1,2,1,1.0,normal
icmp,3.26,1396,1.0,1,1,1,1.0,pingofdeath
tcp,0.41,66,0.12,1,1,1,1.0,normal
tcp,33.23,5034,1.0,1,2,1,0.83,normal
udp,13789.86,62,0.17,1,1,1,0.0,udpflood
icmp,749.34,42,0.33,1,1,1,1.0,icmpflood
tcp,0.09,74,0.33,1,71,1,1.0,portscan
tcp,0.77,397,0.33,1,1,1,0.71,normal
icmp,1696.05,42,0.5,1,1,1,0.99,icmpflood
tcp,0.37,54,1.0,1,329,329,1.0,tcpsynflood
udp,1523.58,62,0.33,1,1,1,0.0,udpflood
icmp,19.07,42,1.0,1,1,1,0.89,icmpflood
udp,15825.37,62,0.33,1,1,1,0.0,udpflood
udp,0.65,42,1.0,1,278,3,0.0,portscan
icmp,3651.25,106,1.0,1,1,1,1.0,icmpflood
tcp,0.26,224,1.0,1,1,1,1.0,normal
tcp,0.2,70,0.17,1,1,1,1.0,normal
icmp,11.15,1488,0.25,1,1,1,1.0,pingofdeath
tcp,0.22,54,0.5,1,160,160,1.0,tcpsynflood
udp,17478.16,62,1.0,1,1,1,0.0,udpflood
icmp,0.42,98,0.14,1,1,1,1.0,normal
icmp,0.4,98,1.0,7,1,1,0.75,ipsweep
tcp,0.36,54,0.5,1,162,162,1.0,tcpsynflood
udp,0.62,392,0.33,1,1,1,1.0,normal
udp,0.5,42,0.33,1,75,7,0.0,portscan
icmp,826.32,42,0.33,1,1,1,1.0,icmpflood
icmp,13444.38,42,0.5,1,1,1,1.0,icmpflood
tcp,0.12,74,0.5,1,139,1,1.0,portscan
tcp,0.36,74,0.18,1,268,1,1.0,portscan
icmp,213.91,1474,0.33,1,1,1,1.0,pingofdeath
icmp,0.88,98,0.82,17,1,1,1.0,ipsweep
icmp,0.6,98,0.78,7,1,1,1.0,ipsweep
tcp,0.27,74,0.2,1,540,1,1.0,portscan
tcp,0.16,54,1.0,1,1,1,1.0,normal
tcp,0.31,54,1.0,1,534,534,1.0,tcpsynflood
icmp,884.14,98,0.5,1,1,1,1.0,icmpflood
icmp,901.94,54,1.0,1,1,1,1.0,icmpflood
udp,11152.42,42,0.5,1,1,1,0.0,udpflood
udp,1662.47,109,1.0,1,1,1,0.0,udpflood
tcp,0.95,54,0.12,1,155,155,1.0,tcpsynflood
icmp,96.02,1480,0.33,1,1,1,0.99,pingofdeath
icmp,0.28,78,1.0,16,1,1,1.0,ipsweep
icmp,0.26,98,0.8,18,1,1,1.0,ipsweep
icmp,21.01,1498,1.0,1,1,1,1.0,pingofdeath
icmp,21.49,1422,0.5,1,1,1,1.0,pingofdeath
udp,1957.7,42,0.5,1,1,1,0.0,udpflood
udp,0.07,42,0.33,1,93,1,0.0,portscan
udp,3671.1,42,0.33,1,1,1,0.0,udpflood
tcp,0.17,54,1.0,1,357,357,1.0,tcpsynflood
tcp,0.38,74,0.5,1,148,1,1.0,portscan
udp,0.06,99,1.0,1,22,1,1.0,normal
icmp,7.27,98,0.4,2,1,1,0.67,normal
tcp,0.5,54,0.5,1,194,194,1.0,tcpsynflood
udp,0.46,42,1.0,1,261,3,0.0,portscan
icmp,67.79,1451,1.0,1,1,1,0.99,pingofdeath
icmp,0.53,98,0.8,20,1,1,1.0,ipsweep
tcp,0.1,74,0.2,1,265,1,1.0,portscan
tcp,0.7,54,0.5,1,634,634,1.0,tcpsynflood
tcp,0.47,74,0.5,1,426,2,1.0,portscan
tcp,0.42,77,1.0,1,251,251,1.0,tcpsynflood
icmp,0.98,98,0.78,7,1,1,1.0,ipsweep
udp,186800.84,62,0.33,1,1,1,0.0,udpflood
tcp,0.28,54,1.0,1,100,100,1.0,tcpsynflood
udp,16392.16,62,0.5,1,1,1,0.0,udpflood
icmp,0.21,98,0.8,8,1,1,1.0,ipsweep
icmp,982.53,42,0.25,1,1,1,1.0,icmpflood
udp,14539.81,42,0.5,1,1,1,0.0,udpflood
tcp,0.22,74,1.0,1,394,1,1.0,portscan
icmp,2054.61,42,0.25,1,1,1,1.0,icmpflood
icmp,0.42,98,1.0,15,1,1,1.0,ipsweep
tcp,2.36,251,1.0,1,3,1,0.5,normal
udp,9806.63,62,1.0,1,1,1,0.0,udpflood
icmp,0.97,98,1.0,11,1,1,1.0,ipsweep
udp,11622.67,62,0.5,1,1,1,0.0,udpflood
tcp,0.38,54,0.5,1,868,868,1.0,tcpsynflood
tcp,0.22,54,1.0,1,239,239,1.0,tcpsynflood
tcp,0.14,54,1.0,1,728,728,1.0,tcpsynflood
icmp,25.57,1502,0.11,1,1,1,1.0,pingofdeath
tcp,0.52,54,0.33,1,767,767,1.0,tcpsynflood
udp,387.7,42,0.33,1,1,1,0.0,udpflood
udp,1707.64,42,0.33,1,1,1,0.0,udpflood
udp,5096.38,62,0.5,1,1,1,0.0,udpflood
tcp,0.39,54,1.0,1,89,89,1.0,tcpsynflood
icmp,1.04,98,1.0,12,1,1,1.0,ipsweep
udp,9829.57,42,0.5,1,1,1,0.0,udpflood
tcp,0.36,58,0.5,1,260,1,1.0,portscan
icmp,57.05,98,0.25,1,1,1,1.0,icmpflood
tcp,0.56,74,0.33,1,342,1,1.0,portscan
icmp,5067.55,98,1.0,1,1,1,0.99,icmpflood
tcp,0.9,155,0.5,1,176,1,1.0,portscan
icmp,22.79,42,0.5,1,1,1,1.0,icmpflood
udp,0.65,42,0.5,1,129,3,0.0,portscan
icmp,51.65,1386,0.11,1,1,1,1.0,pingofdeath
tcp,0.12,70,0.25,1,2,1,1.0,normal
udp,8446.01,42,0.5,1,1,1,0.0,udpflood
udp,0.22,281,1.0,1,105,1,1.0,normal
udp,6928.17,62,0.17,1,1,1,0.0,udpflood
icmp,913.21,42,0.25,1,1,1,0.99,icmpflood
udp,1340.33,128,0.5,1,1,1,0.0,udpflood
tcp,0.72,58,1.0,1,258,1,1.0,portscan
tcp,0.29,54,0.14,1,260,260,1.0,tcpsynflood
udp,504.22,62,0.5,1,1,1,0.0,udpflood
icmp,4532.58,42,0.2,1,1,1,0.86,icmpflood
icmp,215.39,1470,0.33,1,1,1,0.99,pingofdeath
tcp,0.81,118,1.0,1,103,1,1.0,portscan
icmp,0.49,98,1.0,7,1,1,1.0,ipsweep
udp,0.07,140,0.33,1,14,1,1.0,normal
tcp,0.31,54,0.5,1,430,430,1.0,tcpsynflood
tcp,2.12,1722,0.25,1,1,1,0.71,normal
udp,813.01,42,0.33,1,1,1,0.0,udpflood
tcp,0.84,54,0.5,1,534,534,1.0,tcpsynflood
